2023-10-09 23:43:21,749 INFO    StreamThr :8923 [internal.py:wandb_internal():86] W&B internal server running at pid: 8923, started at: 2023-10-09 23:43:21.748194
2023-10-09 23:43:23,942 DEBUG   HandlerThread:8923 [system_monitor.py:probe():223] {'os': 'Linux-5.4.0-148-generic-x86_64-with-glibc2.17', 'python': '3.8.18', 'heartbeatAt': '2023-10-09T15:43:23.918895', 'startedAt': '2023-10-09T15:43:21.740592', 'docker': None, 'cuda': None, 'args': ('--dataset', 'riddle', '--encoder', 'roberta-large', '-k', '5', '--gnn_dim', '200', '-elr', '3e-5', '-dlr', '1e-3', '-bs', '128', '--seed', '5', '-mbs', '2', '--unfreeze_epoch', '2', '--encoder_layer=-1', '-sl', '100', '--max_node_num', '200', '--n_epochs', '34', '--max_epochs_before_stop', '100', '--fp16', 'true', '--upcast', 'true', '--use_wandb', 'true', '--save_dir', 'runs/riddle/dragon__riddle_ih_false_load__elr3e-5_dlr1e-3_b128_ufz2_e34_sd5__20231009_234317', '--save_model', '0', '--run_name', 'dragon__riddle_ih_false_load__elr3e-5_dlr1e-3_b128_ufz2_e34_sd5__20231009_234317', '--load_model_path', 'models/general_model.pt', '--residual_ie', '2', '--ie_dim', '400', '--info_exchange', 'true', '--ie_layer_num', '1', '--resume_checkpoint', 'None', '--resume_id', 'None', '--sep_ie_layers', 'false', '--random_ent_emb', 'false', '--ent_emb_paths', 'data/cpnet/tzw.ent.npy', '--lr_schedule', 'warmup_linear', '--warmup_steps', '100', '-ih', 'false', '--kg', 'cpnet', '--kg_vocab_path', 'data/cpnet/concept.txt', '--data_dir', 'data'), 'state': 'running', 'program': 'dragon.py', 'codePathLocal': 'dragon.py', 'codePath': 'dragon.py', 'git': {'remote': 'https://github.com/michiyasunaga/dragon.git', 'commit': 'b21251e4482128cae9825e4c7b8ba771ab19ad5c'}, 'email': None, 'root': '/root/autodl-tmp/dragon', 'host': 'autodl-container-2bae408949-d9eac5da', 'username': 'root', 'executable': '/root/miniconda3/envs/dragon/bin/python3', 'cpu_count': 56, 'cpu_count_logical': 112, 'cpu_freq': {'current': 1142.2715089285716, 'min': 800.0, 'max': 3100.0}, 'cpu_freq_per_core': [{'current': 1167.608, 'min': 800.0, 'max': 3100.0}, {'current': 1200.0, 'min': 800.0, 'max': 3100.0}, {'current': 1200.0, 'min': 800.0, 'max': 3100.0}, {'current': 1000.0, 'min': 800.0, 'max': 3100.0}, {'current': 1199.995, 'min': 800.0, 'max': 3100.0}, {'current': 1200.0, 'min': 800.0, 'max': 3100.0}, {'current': 1194.077, 'min': 800.0, 'max': 3100.0}, {'current': 1271.267, 'min': 800.0, 'max': 3100.0}, {'current': 1200.004, 'min': 800.0, 'max': 3100.0}, {'current': 1200.004, 'min': 800.0, 'max': 3100.0}, {'current': 2600.0, 'min': 800.0, 'max': 3100.0}, {'current': 1200.0, 'min': 800.0, 'max': 3100.0}, {'current': 2600.0, 'min': 800.0, 'max': 3100.0}, {'current': 1200.0, 'min': 800.0, 'max': 3100.0}, {'current': 1099.453, 'min': 800.0, 'max': 3100.0}, {'current': 800.0, 'min': 800.0, 'max': 3100.0}, {'current': 800.36, 'min': 800.0, 'max': 3100.0}, {'current': 1164.662, 'min': 800.0, 'max': 3100.0}, {'current': 2325.572, 'min': 800.0, 'max': 3100.0}, {'current': 1200.004, 'min': 800.0, 'max': 3100.0}, {'current': 1173.906, 'min': 800.0, 'max': 3100.0}, {'current': 1199.636, 'min': 800.0, 'max': 3100.0}, {'current': 1200.0, 'min': 800.0, 'max': 3100.0}, {'current': 1200.0, 'min': 800.0, 'max': 3100.0}, {'current': 1200.004, 'min': 800.0, 'max': 3100.0}, {'current': 1300.0, 'min': 800.0, 'max': 3100.0}, {'current': 1199.995, 'min': 800.0, 'max': 3100.0}, {'current': 1400.0, 'min': 800.0, 'max': 3100.0}, {'current': 1016.019, 'min': 800.0, 'max': 3100.0}, {'current': 1356.504, 'min': 800.0, 'max': 3100.0}, {'current': 822.054, 'min': 800.0, 'max': 3100.0}, {'current': 815.106, 'min': 800.0, 'max': 3100.0}, {'current': 2478.911, 'min': 800.0, 'max': 3100.0}, {'current': 800.0, 'min': 800.0, 'max': 3100.0}, {'current': 1029.942, 'min': 800.0, 'max': 3100.0}, {'current': 803.451, 'min': 800.0, 'max': 3100.0}, {'current': 800.0, 'min': 800.0, 'max': 3100.0}, {'current': 799.942, 'min': 800.0, 'max': 3100.0}, {'current': 800.049, 'min': 800.0, 'max': 3100.0}, {'current': 800.0, 'min': 800.0, 'max': 3100.0}, {'current': 800.0, 'min': 800.0, 'max': 3100.0}, {'current': 1020.7, 'min': 800.0, 'max': 3100.0}, {'current': 799.013, 'min': 800.0, 'max': 3100.0}, {'current': 800.696, 'min': 800.0, 'max': 3100.0}, {'current': 800.0, 'min': 800.0, 'max': 3100.0}, {'current': 799.921, 'min': 800.0, 'max': 3100.0}, {'current': 2000.0, 'min': 800.0, 'max': 3100.0}, {'current': 1314.086, 'min': 800.0, 'max': 3100.0}, {'current': 799.048, 'min': 800.0, 'max': 3100.0}, {'current': 854.752, 'min': 800.0, 'max': 3100.0}, {'current': 800.0, 'min': 800.0, 'max': 3100.0}, {'current': 800.0, 'min': 800.0, 'max': 3100.0}, {'current': 800.0, 'min': 800.0, 'max': 3100.0}, {'current': 800.0, 'min': 800.0, 'max': 3100.0}, {'current': 1623.366, 'min': 800.0, 'max': 3100.0}, {'current': 1673.856, 'min': 800.0, 'max': 3100.0}, {'current': 1192.012, 'min': 800.0, 'max': 3100.0}, {'current': 1200.004, 'min': 800.0, 'max': 3100.0}, {'current': 1200.0, 'min': 800.0, 'max': 3100.0}, {'current': 1000.0, 'min': 800.0, 'max': 3100.0}, {'current': 1200.0, 'min': 800.0, 'max': 3100.0}, {'current': 1200.0, 'min': 800.0, 'max': 3100.0}, {'current': 1199.174, 'min': 800.0, 'max': 3100.0}, {'current': 1273.061, 'min': 800.0, 'max': 3100.0}, {'current': 1200.0, 'min': 800.0, 'max': 3100.0}, {'current': 1200.004, 'min': 800.0, 'max': 3100.0}, {'current': 2599.967, 'min': 800.0, 'max': 3100.0}, {'current': 1199.985, 'min': 800.0, 'max': 3100.0}, {'current': 2600.0, 'min': 800.0, 'max': 3100.0}, {'current': 1199.978, 'min': 800.0, 'max': 3100.0}, {'current': 1092.153, 'min': 800.0, 'max': 3100.0}, {'current': 799.991, 'min': 800.0, 'max': 3100.0}, {'current': 799.986, 'min': 800.0, 'max': 3100.0}, {'current': 1141.714, 'min': 800.0, 'max': 3100.0}, {'current': 2494.999, 'min': 800.0, 'max': 3100.0}, {'current': 1199.992, 'min': 800.0, 'max': 3100.0}, {'current': 1152.625, 'min': 800.0, 'max': 3100.0}, {'current': 1198.121, 'min': 800.0, 'max': 3100.0}, {'current': 1199.978, 'min': 800.0, 'max': 3100.0}, {'current': 1199.978, 'min': 800.0, 'max': 3100.0}, {'current': 1199.992, 'min': 800.0, 'max': 3100.0}, {'current': 1299.966, 'min': 800.0, 'max': 3100.0}, {'current': 1199.992, 'min': 800.0, 'max': 3100.0}, {'current': 1399.355, 'min': 800.0, 'max': 3100.0}, {'current': 906.771, 'min': 800.0, 'max': 3100.0}, {'current': 1048.483, 'min': 800.0, 'max': 3100.0}, {'current': 800.0, 'min': 800.0, 'max': 3100.0}, {'current': 895.947, 'min': 800.0, 'max': 3100.0}, {'current': 2600.0, 'min': 800.0, 'max': 3100.0}, {'current': 800.169, 'min': 800.0, 'max': 3100.0}, {'current': 901.591, 'min': 800.0, 'max': 3100.0}, {'current': 800.0, 'min': 800.0, 'max': 3100.0}, {'current': 800.0, 'min': 800.0, 'max': 3100.0}, {'current': 799.829, 'min': 800.0, 'max': 3100.0}, {'current': 800.0, 'min': 800.0, 'max': 3100.0}, {'current': 799.051, 'min': 800.0, 'max': 3100.0}, {'current': 800.044, 'min': 800.0, 'max': 3100.0}, {'current': 1099.324, 'min': 800.0, 'max': 3100.0}, {'current': 799.965, 'min': 800.0, 'max': 3100.0}, {'current': 800.063, 'min': 800.0, 'max': 3100.0}, {'current': 800.124, 'min': 800.0, 'max': 3100.0}, {'current': 800.131, 'min': 800.0, 'max': 3100.0}, {'current': 2382.807, 'min': 800.0, 'max': 3100.0}, {'current': 2000.0, 'min': 800.0, 'max': 3100.0}, {'current': 800.693, 'min': 800.0, 'max': 3100.0}, {'current': 800.0, 'min': 800.0, 'max': 3100.0}, {'current': 800.0, 'min': 800.0, 'max': 3100.0}, {'current': 800.0, 'min': 800.0, 'max': 3100.0}, {'current': 800.0, 'min': 800.0, 'max': 3100.0}, {'current': 800.0, 'min': 800.0, 'max': 3100.0}, {'current': 821.423, 'min': 800.0, 'max': 3100.0}, {'current': 1685.587, 'min': 800.0, 'max': 3100.0}], 'disk': {'/': {'total': 30.0, 'used': 18.01932144165039}}, 'gpu': 'NVIDIA GeForce RTX 3090', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3090', 'memory_total': 25769803776}], 'memory': {'total': 755.2968711853027}}
2023-10-09 23:43:23,942 INFO    HandlerThread:8923 [system_monitor.py:probe():224] Finished collecting system info
2023-10-09 23:43:23,942 INFO    HandlerThread:8923 [system_monitor.py:probe():227] Publishing system info
2023-10-09 23:43:23,942 DEBUG   HandlerThread:8923 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2023-10-09 23:43:23,943 DEBUG   HandlerThread:8923 [system_info.py:_save_pip():68] Saving pip packages done
2023-10-09 23:43:23,943 DEBUG   HandlerThread:8923 [system_info.py:_save_conda():75] Saving list of conda packages installed into the current environment
2023-10-09 23:43:24,240 INFO    Thread-12 :8923 [dir_watcher.py:_on_file_created():271] file/dir created: /root/autodl-tmp/dragon/wandb/run-20231009_234321-2j7uvl1p/files/requirements.txt
2023-10-09 23:43:24,240 INFO    Thread-12 :8923 [dir_watcher.py:_on_file_created():271] file/dir created: /root/autodl-tmp/dragon/wandb/run-20231009_234321-2j7uvl1p/files/conda-environment.yaml
2023-10-09 23:43:25,935 DEBUG   HandlerThread:8923 [system_info.py:_save_conda():87] Saving conda packages done
2023-10-09 23:43:25,937 INFO    HandlerThread:8923 [system_monitor.py:probe():229] Finished publishing system info
2023-10-09 23:43:25,941 DEBUG   SenderThread:8923 [sender.py:send():380] send: files
2023-10-09 23:43:25,941 INFO    SenderThread:8923 [sender.py:_save_file():1378] saving file wandb-metadata.json with policy now
2023-10-09 23:43:25,951 DEBUG   HandlerThread:8923 [handler.py:handle_request():146] handle_request: stop_status
2023-10-09 23:43:25,951 DEBUG   SenderThread:8923 [sender.py:send_request():407] send_request: stop_status
2023-10-09 23:43:25,955 DEBUG   HandlerThread:8923 [handler.py:handle_request():146] handle_request: internal_messages
2023-10-09 23:43:26,238 INFO    Thread-12 :8923 [dir_watcher.py:_on_file_modified():288] file/dir modified: /root/autodl-tmp/dragon/wandb/run-20231009_234321-2j7uvl1p/files/conda-environment.yaml
2023-10-09 23:43:26,239 INFO    Thread-12 :8923 [dir_watcher.py:_on_file_created():271] file/dir created: /root/autodl-tmp/dragon/wandb/run-20231009_234321-2j7uvl1p/files/wandb-metadata.json
2023-10-09 23:43:26,712 DEBUG   SenderThread:8923 [sender.py:send():380] send: telemetry
2023-10-09 23:43:26,779 DEBUG   HandlerThread:8923 [handler.py:handle_request():146] handle_request: log_artifact
2023-10-09 23:43:26,780 DEBUG   SenderThread:8923 [sender.py:send_request():407] send_request: log_artifact
2023-10-09 23:43:27,030 INFO    wandb-upload_0:8923 [upload_job.py:push():131] Uploaded file /tmp/tmpnyp9lc2ewandb/o8ei6m2r-wandb-metadata.json
2023-10-09 23:43:27,239 INFO    Thread-12 :8923 [dir_watcher.py:_on_file_created():271] file/dir created: /root/autodl-tmp/dragon/wandb/run-20231009_234321-2j7uvl1p/files/output.log
2023-10-09 23:43:27,691 INFO    SenderThread:8923 [sender.py:send_request_log_artifact():1444] logged artifact source-DRAGON-dragon.py - {'id': 'QXJ0aWZhY3Q6NTk4MTM2NTg4', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEwNTIwMzEzMQ==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NTk4MTM2NTg4', 'versionIndex': 13}}}
2023-10-09 23:43:27,692 DEBUG   HandlerThread:8923 [handler.py:handle_request():146] handle_request: status_report
2023-10-09 23:43:29,240 INFO    Thread-12 :8923 [dir_watcher.py:_on_file_modified():288] file/dir modified: /root/autodl-tmp/dragon/wandb/run-20231009_234321-2j7uvl1p/files/output.log
2023-10-09 23:43:30,240 INFO    Thread-12 :8923 [dir_watcher.py:_on_file_modified():288] file/dir modified: /root/autodl-tmp/dragon/wandb/run-20231009_234321-2j7uvl1p/files/output.log
2023-10-09 23:43:32,241 INFO    Thread-12 :8923 [dir_watcher.py:_on_file_modified():288] file/dir modified: /root/autodl-tmp/dragon/wandb/run-20231009_234321-2j7uvl1p/files/output.log
2023-10-09 23:43:33,227 DEBUG   HandlerThread:8923 [handler.py:handle_request():146] handle_request: status_report
2023-10-09 23:43:33,242 INFO    Thread-12 :8923 [dir_watcher.py:_on_file_modified():288] file/dir modified: /root/autodl-tmp/dragon/wandb/run-20231009_234321-2j7uvl1p/files/output.log
2023-10-09 23:43:34,242 INFO    Thread-12 :8923 [dir_watcher.py:_on_file_modified():288] file/dir modified: /root/autodl-tmp/dragon/wandb/run-20231009_234321-2j7uvl1p/files/output.log
2023-10-09 23:43:37,243 INFO    Thread-12 :8923 [dir_watcher.py:_on_file_modified():288] file/dir modified: /root/autodl-tmp/dragon/wandb/run-20231009_234321-2j7uvl1p/files/output.log
2023-10-09 23:43:38,244 INFO    Thread-12 :8923 [dir_watcher.py:_on_file_modified():288] file/dir modified: /root/autodl-tmp/dragon/wandb/run-20231009_234321-2j7uvl1p/files/output.log
2023-10-09 23:43:39,102 DEBUG   HandlerThread:8923 [handler.py:handle_request():146] handle_request: status_report
2023-10-09 23:43:40,951 DEBUG   HandlerThread:8923 [handler.py:handle_request():146] handle_request: stop_status
2023-10-09 23:43:40,952 DEBUG   HandlerThread:8923 [handler.py:handle_request():146] handle_request: internal_messages
2023-10-09 23:43:40,953 DEBUG   SenderThread:8923 [sender.py:send_request():407] send_request: stop_status
2023-10-09 23:43:44,247 DEBUG   HandlerThread:8923 [handler.py:handle_request():146] handle_request: status_report
2023-10-09 23:43:49,248 DEBUG   HandlerThread:8923 [handler.py:handle_request():146] handle_request: status_report
2023-10-09 23:43:54,492 DEBUG   HandlerThread:8923 [handler.py:handle_request():146] handle_request: status_report
2023-10-09 23:43:55,253 INFO    Thread-12 :8923 [dir_watcher.py:_on_file_modified():288] file/dir modified: /root/autodl-tmp/dragon/wandb/run-20231009_234321-2j7uvl1p/files/config.yaml
2023-10-09 23:43:55,950 DEBUG   HandlerThread:8923 [handler.py:handle_request():146] handle_request: stop_status
2023-10-09 23:43:55,951 DEBUG   HandlerThread:8923 [handler.py:handle_request():146] handle_request: internal_messages
2023-10-09 23:43:55,952 DEBUG   SenderThread:8923 [sender.py:send_request():407] send_request: stop_status
2023-10-09 23:43:56,254 INFO    Thread-12 :8923 [dir_watcher.py:_on_file_modified():288] file/dir modified: /root/autodl-tmp/dragon/wandb/run-20231009_234321-2j7uvl1p/files/output.log
2023-10-09 23:43:57,254 INFO    Thread-12 :8923 [dir_watcher.py:_on_file_modified():288] file/dir modified: /root/autodl-tmp/dragon/wandb/run-20231009_234321-2j7uvl1p/files/output.log
2023-10-09 23:44:00,327 DEBUG   HandlerThread:8923 [handler.py:handle_request():146] handle_request: status_report
2023-10-09 23:44:04,257 INFO    Thread-12 :8923 [dir_watcher.py:_on_file_modified():288] file/dir modified: /root/autodl-tmp/dragon/wandb/run-20231009_234321-2j7uvl1p/files/output.log
2023-10-09 23:44:05,258 INFO    Thread-12 :8923 [dir_watcher.py:_on_file_modified():288] file/dir modified: /root/autodl-tmp/dragon/wandb/run-20231009_234321-2j7uvl1p/files/output.log
2023-10-09 23:44:05,407 DEBUG   HandlerThread:8923 [handler.py:handle_request():146] handle_request: status_report
2023-10-09 23:44:10,408 DEBUG   HandlerThread:8923 [handler.py:handle_request():146] handle_request: status_report
2023-10-09 23:44:10,953 DEBUG   HandlerThread:8923 [handler.py:handle_request():146] handle_request: stop_status
2023-10-09 23:44:10,953 DEBUG   HandlerThread:8923 [handler.py:handle_request():146] handle_request: internal_messages
2023-10-09 23:44:10,954 DEBUG   SenderThread:8923 [sender.py:send_request():407] send_request: stop_status
2023-10-09 23:44:16,247 DEBUG   HandlerThread:8923 [handler.py:handle_request():146] handle_request: status_report
2023-10-09 23:44:21,248 DEBUG   HandlerThread:8923 [handler.py:handle_request():146] handle_request: status_report
2023-10-09 23:44:23,851 DEBUG   SystemMonitor:8923 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2023-10-09 23:44:23,857 DEBUG   SenderThread:8923 [sender.py:send():380] send: stats
2023-10-09 23:44:24,265 INFO    Thread-12 :8923 [dir_watcher.py:_on_file_modified():288] file/dir modified: /root/autodl-tmp/dragon/wandb/run-20231009_234321-2j7uvl1p/files/output.log
2023-10-09 23:44:25,950 DEBUG   HandlerThread:8923 [handler.py:handle_request():146] handle_request: stop_status
2023-10-09 23:44:25,951 DEBUG   SenderThread:8923 [sender.py:send_request():407] send_request: stop_status
2023-10-09 23:44:25,957 DEBUG   HandlerThread:8923 [handler.py:handle_request():146] handle_request: internal_messages
2023-10-09 23:44:27,240 DEBUG   HandlerThread:8923 [handler.py:handle_request():146] handle_request: status_report
2023-10-09 23:44:30,268 INFO    Thread-12 :8923 [dir_watcher.py:_on_file_modified():288] file/dir modified: /root/autodl-tmp/dragon/wandb/run-20231009_234321-2j7uvl1p/files/output.log
2023-10-09 23:44:32,628 DEBUG   HandlerThread:8923 [handler.py:handle_request():146] handle_request: status_report
2023-10-09 23:44:36,270 INFO    Thread-12 :8923 [dir_watcher.py:_on_file_modified():288] file/dir modified: /root/autodl-tmp/dragon/wandb/run-20231009_234321-2j7uvl1p/files/output.log
2023-10-09 23:44:38,087 DEBUG   HandlerThread:8923 [handler.py:handle_request():146] handle_request: status_report
2023-10-09 23:44:40,951 DEBUG   HandlerThread:8923 [handler.py:handle_request():146] handle_request: stop_status
2023-10-09 23:44:40,951 DEBUG   SenderThread:8923 [sender.py:send_request():407] send_request: stop_status
2023-10-09 23:44:40,954 DEBUG   HandlerThread:8923 [handler.py:handle_request():146] handle_request: internal_messages
2023-10-09 23:44:43,842 DEBUG   HandlerThread:8923 [handler.py:handle_request():146] handle_request: status_report
2023-10-09 23:44:44,273 INFO    Thread-12 :8923 [dir_watcher.py:_on_file_modified():288] file/dir modified: /root/autodl-tmp/dragon/wandb/run-20231009_234321-2j7uvl1p/files/output.log
2023-10-09 23:44:49,327 DEBUG   HandlerThread:8923 [handler.py:handle_request():146] handle_request: status_report
2023-10-09 23:44:50,275 INFO    Thread-12 :8923 [dir_watcher.py:_on_file_modified():288] file/dir modified: /root/autodl-tmp/dragon/wandb/run-20231009_234321-2j7uvl1p/files/output.log
2023-10-09 23:44:53,862 DEBUG   SenderThread:8923 [sender.py:send():380] send: stats
2023-10-09 23:44:54,865 DEBUG   HandlerThread:8923 [handler.py:handle_request():146] handle_request: status_report
2023-10-09 23:44:55,951 DEBUG   HandlerThread:8923 [handler.py:handle_request():146] handle_request: stop_status
2023-10-09 23:44:55,951 DEBUG   SenderThread:8923 [sender.py:send_request():407] send_request: stop_status
2023-10-09 23:44:55,956 DEBUG   HandlerThread:8923 [handler.py:handle_request():146] handle_request: internal_messages
2023-10-09 23:44:56,278 INFO    Thread-12 :8923 [dir_watcher.py:_on_file_modified():288] file/dir modified: /root/autodl-tmp/dragon/wandb/run-20231009_234321-2j7uvl1p/files/output.log
2023-10-09 23:45:00,231 DEBUG   HandlerThread:8923 [handler.py:handle_request():146] handle_request: status_report
2023-10-09 23:45:02,281 INFO    Thread-12 :8923 [dir_watcher.py:_on_file_modified():288] file/dir modified: /root/autodl-tmp/dragon/wandb/run-20231009_234321-2j7uvl1p/files/output.log
2023-10-09 23:45:05,340 DEBUG   HandlerThread:8923 [handler.py:handle_request():146] handle_request: status_report
2023-10-09 23:45:10,284 INFO    Thread-12 :8923 [dir_watcher.py:_on_file_modified():288] file/dir modified: /root/autodl-tmp/dragon/wandb/run-20231009_234321-2j7uvl1p/files/output.log
2023-10-09 23:45:10,693 DEBUG   HandlerThread:8923 [handler.py:handle_request():146] handle_request: status_report
2023-10-09 23:45:10,951 DEBUG   HandlerThread:8923 [handler.py:handle_request():146] handle_request: stop_status
2023-10-09 23:45:10,952 DEBUG   SenderThread:8923 [sender.py:send_request():407] send_request: stop_status
2023-10-09 23:45:10,955 DEBUG   HandlerThread:8923 [handler.py:handle_request():146] handle_request: internal_messages
2023-10-09 23:45:16,072 DEBUG   HandlerThread:8923 [handler.py:handle_request():146] handle_request: status_report
2023-10-09 23:45:16,287 INFO    Thread-12 :8923 [dir_watcher.py:_on_file_modified():288] file/dir modified: /root/autodl-tmp/dragon/wandb/run-20231009_234321-2j7uvl1p/files/output.log
2023-10-09 23:45:20,362 DEBUG   HandlerThread:8923 [handler.py:handle_request():146] handle_request: partial_history
2023-10-09 23:45:21,289 INFO    Thread-12 :8923 [dir_watcher.py:_on_file_modified():288] file/dir modified: /root/autodl-tmp/dragon/wandb/run-20231009_234321-2j7uvl1p/files/output.log
2023-10-09 23:45:21,364 DEBUG   HandlerThread:8923 [handler.py:handle_request():146] handle_request: status_report
2023-10-09 23:45:22,289 INFO    Thread-12 :8923 [dir_watcher.py:_on_file_modified():288] file/dir modified: /root/autodl-tmp/dragon/wandb/run-20231009_234321-2j7uvl1p/files/output.log
2023-10-09 23:45:23,865 DEBUG   SenderThread:8923 [sender.py:send():380] send: stats
2023-10-09 23:45:25,951 DEBUG   HandlerThread:8923 [handler.py:handle_request():146] handle_request: stop_status
2023-10-09 23:45:25,953 DEBUG   HandlerThread:8923 [handler.py:handle_request():146] handle_request: internal_messages
2023-10-09 23:45:25,953 DEBUG   SenderThread:8923 [sender.py:send_request():407] send_request: stop_status
2023-10-09 23:45:26,935 DEBUG   HandlerThread:8923 [handler.py:handle_request():146] handle_request: status_report
2023-10-09 23:45:28,292 INFO    Thread-12 :8923 [dir_watcher.py:_on_file_modified():288] file/dir modified: /root/autodl-tmp/dragon/wandb/run-20231009_234321-2j7uvl1p/files/output.log
2023-10-09 23:45:31,978 DEBUG   HandlerThread:8923 [handler.py:handle_request():146] handle_request: status_report
2023-10-09 23:45:36,295 INFO    Thread-12 :8923 [dir_watcher.py:_on_file_modified():288] file/dir modified: /root/autodl-tmp/dragon/wandb/run-20231009_234321-2j7uvl1p/files/output.log
2023-10-09 23:45:37,472 DEBUG   HandlerThread:8923 [handler.py:handle_request():146] handle_request: status_report
2023-10-09 23:45:40,952 DEBUG   HandlerThread:8923 [handler.py:handle_request():146] handle_request: stop_status
2023-10-09 23:45:40,953 DEBUG   SenderThread:8923 [sender.py:send_request():407] send_request: stop_status
2023-10-09 23:45:40,956 DEBUG   HandlerThread:8923 [handler.py:handle_request():146] handle_request: internal_messages
2023-10-09 23:45:42,298 INFO    Thread-12 :8923 [dir_watcher.py:_on_file_modified():288] file/dir modified: /root/autodl-tmp/dragon/wandb/run-20231009_234321-2j7uvl1p/files/output.log
2023-10-09 23:45:43,308 DEBUG   HandlerThread:8923 [handler.py:handle_request():146] handle_request: status_report
2023-10-09 23:45:48,300 INFO    Thread-12 :8923 [dir_watcher.py:_on_file_modified():288] file/dir modified: /root/autodl-tmp/dragon/wandb/run-20231009_234321-2j7uvl1p/files/output.log
2023-10-09 23:45:48,667 DEBUG   HandlerThread:8923 [handler.py:handle_request():146] handle_request: status_report
2023-10-09 23:45:53,867 DEBUG   SenderThread:8923 [sender.py:send():380] send: stats
2023-10-09 23:45:53,871 DEBUG   HandlerThread:8923 [handler.py:handle_request():146] handle_request: status_report
2023-10-09 23:45:54,303 INFO    Thread-12 :8923 [dir_watcher.py:_on_file_modified():288] file/dir modified: /root/autodl-tmp/dragon/wandb/run-20231009_234321-2j7uvl1p/files/output.log
2023-10-09 23:45:55,952 DEBUG   HandlerThread:8923 [handler.py:handle_request():146] handle_request: stop_status
2023-10-09 23:45:55,953 DEBUG   SenderThread:8923 [sender.py:send_request():407] send_request: stop_status
2023-10-09 23:45:55,953 DEBUG   HandlerThread:8923 [handler.py:handle_request():146] handle_request: internal_messages
2023-10-09 23:45:59,239 DEBUG   HandlerThread:8923 [handler.py:handle_request():146] handle_request: status_report
2023-10-09 23:46:02,306 INFO    Thread-12 :8923 [dir_watcher.py:_on_file_modified():288] file/dir modified: /root/autodl-tmp/dragon/wandb/run-20231009_234321-2j7uvl1p/files/output.log
2023-10-09 23:46:04,714 DEBUG   HandlerThread:8923 [handler.py:handle_request():146] handle_request: status_report
